Unnamed: 0,character,emphasis,volume,part,chapter,value,paragraph,token,lemma,concept,totalpart
165,Pierre,"«Но нет, это не может быть, — подумал он. — Это строгое, худое и бледное, постаревшее лицо? Это не может быть она. Это только воспоминание того». Но в это время княжна Марья сказала: «Наташа». И лицо, с внимательными глазами, с трудом, с усилием, как отворяется заржавелая дверь, — улыбнулось, и из этой растворенной двери вдруг пахнуло и обдало Пьера тем давно забытым СЧАСТИЕМ, о котором, в особенности теперь, он не думал. Пахнуло, охватило и поглотило его всего. Когда она улыбнулась, уже не могло быть сомнений: это была Наташа, и он любил ее.",Том четвертый,Часть четвертая,XV,328,"«Но нет, это не может быть, — подумал он. — Это строгое, худое и бледное, постаревшее лицо? Это не может быть она. Это только воспоминание того». Но в это время княжна Марья сказала: «Наташа». И лицо, с внимательными глазами, с трудом, с усилием, как отворяется заржавелая дверь, — улыбнулось, и из этой растворенной двери вдруг пахнуло и обдало Пьера тем давно забытым счастием, о котором, в особенности теперь, он не думал. Пахнуло, охватило и поглотило его всего. Когда она улыбнулась, уже не могло быть сомнений: это была Наташа, и он любил ее.",счастием,счастие,счастье,15
166,Pierre,"— Говорят: несчастия, страдания, — сказал Пьер. — Да ежели бы сейчас, сию минуту мне сказали; хочешь оставаться, чем ты был до плена, или сначала пережить все это? Ради Бога, еще раз плен и лошадиное мясо. Мы думаем, как нас выкинет из привычной дорожки, что все пропало; а тут только начинается новое, хорошее. Пока есть жизнь, есть и СЧАСТЬЕ. Впереди много, много. Это я вам говорю, — сказал он, обращаясь к Наташе.",Том четвертый,Часть четвертая,XVII,330,"— Говорят: несчастия, страдания, — сказал Пьер. — Да ежели бы сейчас, сию минуту мне сказали; хочешь оставаться, чем ты был до плена, или сначала пережить все это? Ради Бога, еще раз плен и лошадиное мясо. Мы думаем, как нас выкинет из привычной дорожки, что все пропало; а тут только начинается новое, хорошее. Пока есть жизнь, есть и счастье. Впереди много, много. Это я вам говорю, — сказал он, обращаясь к Наташе.",счастье,счастие,счастье,15
167,Pierre,"— Нет, это не может быть! Как я СЧАСТЛИВ! Но это не может быть... Как я СЧАСТЛИВ! Нет, не может быть! — говорил Пьер, целуя руки княжны Марьи.",Том четвертый,Часть четвертая,XVIII,331,"— Нет, это не может быть! Как я счастлив! Но это не может быть... Как я счастлив! Нет, не может быть! — говорил Пьер, целуя руки княжны Марьи.",счастлив,счастливый,счастье,15
168,Pierre,"И эти простые слова, взгляд и выражение лица, сопровождавшие их, в продолжение двух месяцев составляли предмет неистощимых воспоминаний, объяснений и СЧАСТЛИВЫХ мечтаний Пьера. «Я очень буду ждать вас... Да, да, как она сказала? Да, я очень буду ждать вас. Ах, как я счастлив! Что ж это такое, как я счастлив!» — говорил себе Пьер.",Том четвертый,Часть четвертая,XVIII,331,"И эти простые слова, взгляд и выражение лица, сопровождавшие их, в продолжение двух месяцев составляли предмет неистощимых воспоминаний, объяснений и счастливых мечтаний Пьера. «Я очень буду ждать вас... Да, да, как она сказала? Да, я очень буду ждать вас. Ах, как я счастлив! Что ж это такое, как я счастлив!» — говорил себе Пьер.",счастливых,счастливый,счастье,15
169,Pierre,"Только это сомнение часто приходило Пьеру. Планов он тоже не делал теперь никаких. Ему казалось так невероятно предстоящее СЧАСТЬЕ, что стоило этому совершиться, и уж дальше ничего не могло быть. Все кончалось.",Том четвертый,Часть четвертая,XIX,332,"Только это сомнение часто приходило Пьеру. Планов он тоже не делал теперь никаких. Ему казалось так невероятно предстоящее счастье, что стоило этому совершиться, и уж дальше ничего не могло быть. Все кончалось.",счастье,счастие,счастье,15
170,Pierre,"Радостное, неожиданное сумасшествие, к которому Пьер считал себя неспособным, овладело им. Весь смысл жизни, не для него одного, но для всего мира, казался ему заключающимся только в его любви и в возможности ее любви к нему. Иногда все люди казались ему занятыми только одним — его будущим СЧАСТЬЕМ. Ему казалось иногда, что все они радуются так же, как и он сам, и только стараются скрыть эту радость, притворяясь занятыми другими интересами. В каждом слове и движении он видел намеки на свое счастье. Он часто удивлял людей, встречавшихся с ним, своими значительными, выражавшими тайное согласие, счастливыми взглядами и улыбками. Но когда он понимал, что люди могли не знать про его счастье, он от всей души жалел их и испытывал желание как-нибудь объяснить им, что все то, чем они заняты, есть совершенный вздор и пустяки, не стоящие внимания.",Том четвертый,Часть четвертая,XIX,332,"Радостное, неожиданное сумасшествие, к которому Пьер считал себя неспособным, овладело им. Весь смысл жизни, не для него одного, но для всего мира, казался ему заключающимся только в его любви и в возможности ее любви к нему. Иногда все люди казались ему занятыми только одним — его будущим счастьем. Ему казалось иногда, что все они радуются так же, как и он сам, и только стараются скрыть эту радость, притворяясь занятыми другими интересами. В каждом слове и движении он видел намеки на свое счастье. Он часто удивлял людей, встречавшихся с ним, своими значительными, выражавшими тайное согласие, счастливыми взглядами и улыбками. Но когда он понимал, что люди могли не знать про его счастье, он от всей души жалел их и испытывал желание как-нибудь объяснить им, что все то, чем они заняты, есть совершенный вздор и пустяки, не стоящие внимания.",счастьем,счастие,счастье,15
171,Pierre,"Когда ему предлагали служить или когда обсуждали какие-нибудь общие, государственные дела и войну, предполагая, что от такого или такого исхода такого-то события зависит СЧАСТИЕ всех людей, он слушал с кроткой соболезнующею улыбкой и удивлял говоривших с ним людей своими странными замечаниями. Но как те люди, которые казались Пьеру понимающими настоящий смысл жизни, то есть его чувство, так и те несчастные, которые, очевидно, не понимали этого, — все люди в этот период времени представлялись ему в таком ярком свете сиявшего в нем чувства, что без малейшего усилия, он сразу, встречаясь с каким бы то ни было человеком, видел в нем все, что было хорошего и достойного любви.",Том четвертый,Часть четвертая,XIX,332,"Когда ему предлагали служить или когда обсуждали какие-нибудь общие, государственные дела и войну, предполагая, что от такого или такого исхода такого-то события зависит счастие всех людей, он слушал с кроткой соболезнующею улыбкой и удивлял говоривших с ним людей своими странными замечаниями. Но как те люди, которые казались Пьеру понимающими настоящий смысл жизни, то есть его чувство, так и те несчастные, которые, очевидно, не понимали этого, — все люди в этот период времени представлялись ему в таком ярком свете сиявшего в нем чувства, что без малейшего усилия, он сразу, встречаясь с каким бы то ни было человеком, видел в нем все, что было хорошего и достойного любви.",счастие,счастие,счастье,15
172,Pierre,"«Он! он! Правда! Вот он, — проговорила она сама с собой, и налетев на него, обняла, прижала к себе, головой к груди, и потом, отстранив, взглянула на заиндевевшее, румяное и счастливое лицо Пьера. — Да, это он; СЧАСТЛИВЫЙ, довольный...»",Эпилог,Часть первая,XI,344,"«Он! он! Правда! Вот он, — проговорила она сама с собой, и налетев на него, обняла, прижала к себе, головой к груди, и потом, отстранив, взглянула на заиндевевшее, румяное и счастливое лицо Пьера. — Да, это он; счастливый, довольный...»",счастливый,счастливый,счастье,16
173,Pierre,"— Нет, не одобрил бы, — сказал Пьер, подумав. — Что он одобрил бы, это нашу семейную жизнь. Он так желал видеть во всем благообразие, СЧАСТЬЕ, спокойствие, и я с гордостью показал бы ему нас. Вот ты говоришь — разлука. А ты не поверишь, какое особенное чувство я к тебе имею после разлуки...",Эпилог,Часть первая,XVI,349,"— Нет, не одобрил бы, — сказал Пьер, подумав. — Что он одобрил бы, это нашу семейную жизнь. Он так желал видеть во всем благообразие, счастье, спокойствие, и я с гордостью показал бы ему нас. Вот ты говоришь — разлука. А ты не поверишь, какое особенное чувство я к тебе имею после разлуки...",счастье,счастие,счастье,16
174,Pierre,"Дочь его, княжна Элен, слегка придержав складки платья, пошла между стульев, и улыбка сияла еще светлее на ее прекрасном лице. Пьер смотрел почти испуганными, ВОСТОРЖЕННЫМИ глазами на эту красавицу, когда она проходила мимо его.",Том первый,Часть первая,III,3,"Дочь его, княжна Элен, слегка придержав складки платья, пошла между стульев, и улыбка сияла еще светлее на ее прекрасном лице. Пьер смотрел почти испуганными, восторженными глазами на эту красавицу, когда она проходила мимо его.",восторженными,восторженный,восторг,1
176,Pierre,"Проезжающий был Осип Алексеевич Баздеев, как узнал Пьер по книге смотрителя. Баздеев был одним из известнейших масонов и мартинистов еще новиковского времени. Долго после его отъезда Пьер, не ложась спать и не спрашивая лошадей, ходил по станционной комнате, обдумывая свое порочное прошедшее и с ВОСТОРГОМ обновления представляя себе свое блаженное, безупречное и добродетельное будущее, которое казалось ему так легко. Он был, как ему казалось, порочным только потому, что он как-то случайно запамятовал, как хорошо быть добродетельным. В душе его не оставалось ни следа прежних сомнений. Он твердо верил в возможность братства людей, соединенных с целью поддерживать друг друга на пути добродетели, и таким представлялось ему масонство.",Том второй,Часть вторая,II,83,"Проезжающий был Осип Алексеевич Баздеев, как узнал Пьер по книге смотрителя. Баздеев был одним из известнейших масонов и мартинистов еще новиковского времени. Долго после его отъезда Пьер, не ложась спать и не спрашивая лошадей, ходил по станционной комнате, обдумывая свое порочное прошедшее и с восторгом обновления представляя себе свое блаженное, безупречное и добродетельное будущее, которое казалось ему так легко. Он был, как ему казалось, порочным только потому, что он как-то случайно запамятовал, как хорошо быть добродетельным. В душе его не оставалось ни следа прежних сомнений. Он твердо верил в возможность братства людей, соединенных с целью поддерживать друг друга на пути добродетели, и таким представлялось ему масонство.",восторгом,восторг,восторг,5
177,Pierre,"Пьер не знал, что там, где ему подносили хлеб-соль и строили придел Петра и Павла, было торговое село и ярмарка в Петров день, что придел уже строился давно богачами-мужиками села, теми, которые явились к нему, а что девять десятых мужиков этого села были в величайшем разорении. Он не знал, что вследствие того, что перестали по его приказу посылать ребятниц-женщин с грудными детьми на барщину, эти самые ребятницы тем труднейшую работу несли на своей половине. Он не знал, что священник, встретивший его с крестом, отягощал мужиков своими поборами и что собранные к нему ученики со слезами были отдаваемы ему и за большие деньги, были откупаемы родителями. Он не знал, что каменные, по плану, здания воздвигались своими рабочими и увеличили барщину крестьян, уменьшенную только на бумаге. Он не знал, что там, где управляющий указывал ему по книгам на уменьшение по его воле оброка на одну треть, была наполовину прибавлена барщинная повинность. И потому Пьер был восхищен своим путешествием по имениям и вполне возвратился к тому филантропическому настроению, в котором он выехал из Петербурга, и писал ВОСТОРЖЕННЫЕ письма своему наставнику-брату, как он называл великого мастера.",Том второй,Часть вторая,X,91,"Пьер не знал, что там, где ему подносили хлеб-соль и строили придел Петра и Павла, было торговое село и ярмарка в Петров день, что придел уже строился давно богачами-мужиками села, теми, которые явились к нему, а что девять десятых мужиков этого села были в величайшем разорении. Он не знал, что вследствие того, что перестали по его приказу посылать ребятниц-женщин с грудными детьми на барщину, эти самые ребятницы тем труднейшую работу несли на своей половине. Он не знал, что священник, встретивший его с крестом, отягощал мужиков своими поборами и что собранные к нему ученики со слезами были отдаваемы ему и за большие деньги, были откупаемы родителями. Он не знал, что каменные, по плану, здания воздвигались своими рабочими и увеличили барщину крестьян, уменьшенную только на бумаге. Он не знал, что там, где управляющий указывал ему по книгам на уменьшение по его воле оброка на одну треть, была наполовину прибавлена барщинная повинность. И потому Пьер был восхищен своим путешествием по имениям и вполне возвратился к тому филантропическому настроению, в котором он выехал из Петербурга, и писал восторженные письма своему наставнику-брату, как он называл великого мастера.",восторженные,восторженный,восторг,5
178,Pierre,"При свидании после долгой разлуки, как это всегда бывает, разговор долго не мог установиться; они спрашивали и отвечали коротко о таких вещах, о которых они сами знали, что надо было говорить долго. Наконец разговор стал понемногу останавливаться на прежде отрывочно сказанном, на вопросах о прошедшей жизни, о планах на будущее, о путешествии Пьера, о его занятиях, о войне и т. д. Та сосредоточенность и убитость, которую заметил Пьер во взгляде князя Андрея, теперь выражалась еще сильнее в улыбке, с которою он слушал Пьера, в особенности тогда, когда Пьер говорил с одушевлением радости о прошедшем или будущем. Как будто князь Андрей и желал бы, но не мог принимать участия в том, что он говорил. Пьер начинал чувствовать, что перед князем Андреем ВОСТОРЖЕННОСТЬ, мечты, надежны на счастие и на добро неприличны. Ему совестно было высказывать все свои новые, масонские мысли, в особенности подновленные и возбужденные в нем его последним путешествием. Он сдерживал себя, боялся быть наивным; вместе с тем ему неудержимо хотелось поскорее показать своему другу, что он был теперь совсем другой, лучший Пьер, чем тот, который был в Петербурге.",Том второй,Часть вторая,XI,92,"При свидании после долгой разлуки, как это всегда бывает, разговор долго не мог установиться; они спрашивали и отвечали коротко о таких вещах, о которых они сами знали, что надо было говорить долго. Наконец разговор стал понемногу останавливаться на прежде отрывочно сказанном, на вопросах о прошедшей жизни, о планах на будущее, о путешествии Пьера, о его занятиях, о войне и т. д. Та сосредоточенность и убитость, которую заметил Пьер во взгляде князя Андрея, теперь выражалась еще сильнее в улыбке, с которою он слушал Пьера, в особенности тогда, когда Пьер говорил с одушевлением радости о прошедшем или будущем. Как будто князь Андрей и желал бы, но не мог принимать участия в том, что он говорил. Пьер начинал чувствовать, что перед князем Андреем восторженность, мечты, надежны на счастие и на добро неприличны. Ему совестно было высказывать все свои новые, масонские мысли, в особенности подновленные и возбужденные в нем его последним путешествием. Он сдерживал себя, боялся быть наивным; вместе с тем ему неудержимо хотелось поскорее показать своему другу, что он был теперь совсем другой, лучший Пьер, чем тот, который был в Петербурге.",восторженность,восторженность,восторг,5
179,Pierre,"Князь Андрей вздохнул и лучистым, детским, нежным взглядом взглянул в раскрасневшееся ВОСТОРЖЕННОЕ, но все робкое перед первенствующим другом, лицо Пьера.",Том второй,Часть вторая,XII,93,"Князь Андрей вздохнул и лучистым, детским, нежным взглядом взглянул в раскрасневшееся восторженное, но все робкое перед первенствующим другом, лицо Пьера.",восторженное,восторженный,восторг,5
181,Pierre,"— Извините меня, ваше превосходительство, — начал он (Пьер был хорошо знаком с этим сенатором, но считал здесь необходимым обращаться к нему официально), — хотя я не согласен с господином... (Пьер запнулся. Ему хотелось сказать mon très honorable préopinant 2), — с господином... que je n'ai pas l'honneur de connaître; 3 но я полагаю, что сословие дворянства, кроме выражения своего сочувствия и ВОСТОРГА, призвано также для того, чтобы и обсудить те меры, которыми мы можем помочь отечеству. Я полагаю, — говорил он, воодушевляясь, — что государь был бы сам недоволен, ежели бы он нашел в нас только владельцев мужиков, которых мы отдаем ему, и... chair à canon 4, которую мы из себя делаем, но не нашел бы в нас со... со... совета.",Том третий,Часть первая,XXII,185,"— Извините меня, ваше превосходительство, — начал он (Пьер был хорошо знаком с этим сенатором, но считал здесь необходимым обращаться к нему официально), — хотя я не согласен с господином... (Пьер запнулся. Ему хотелось сказать mon très honorable préopinant 2), — с господином... que je n'ai pas l'honneur de connaître; 3 но я полагаю, что сословие дворянства, кроме выражения своего сочувствия и восторга, призвано также для того, чтобы и обсудить те меры, которыми мы можем помочь отечеству. Я полагаю, — говорил он, воодушевляясь, — что государь был бы сам недоволен, ежели бы он нашел в нас только владельцев мужиков, которых мы отдаем ему, и... chair à canon 4, которую мы из себя делаем, но не нашел бы в нас со... со... совета.",восторга,восторг,восторг,9
182,Pierre,"«Война есть наитруднейшее подчинение свободы человека законам Бога, — говорил голос. — Простота есть покорность Богу; от него не уйдешь. И они просты. Они не говорят, но делают. Сказанное слово серебряное, а несказанное — золотое. Ничем не может владеть человек, пока он боится смерти. А кто не боится ее, тому принадлежит все. Ежели бы не было страдания, человек не знал бы границ себе, не знал бы себя самого. Самое трудное (продолжал во сне думать или слышать Пьер) состоит в том, чтобы уметь соединять в душе своей значение всего. Все соединить? — сказал себе Пьер. — Нет, не соединить. — Нельзя соединять мысли, а сопрягать все эти мысли — вот что нужно! Да, сопрягать надо, сопрягать надо!» — с внутренним ВОСТОРГОМ повторил себе Пьер, чувствуя, что этими именно, и только этими словами выражается то, что он хочет выразить, и разрешается весь мучащий его вопрос.",Том третий,Часть третья,IX,234,"«Война есть наитруднейшее подчинение свободы человека законам Бога, — говорил голос. — Простота есть покорность Богу; от него не уйдешь. И они просты. Они не говорят, но делают. Сказанное слово серебряное, а несказанное — золотое. Ничем не может владеть человек, пока он боится смерти. А кто не боится ее, тому принадлежит все. Ежели бы не было страдания, человек не знал бы границ себе, не знал бы себя самого. Самое трудное (продолжал во сне думать или слышать Пьер) состоит в том, чтобы уметь соединять в душе своей значение всего. Все соединить? — сказал себе Пьер. — Нет, не соединить. — Нельзя соединять мысли, а сопрягать все эти мысли — вот что нужно! Да, сопрягать надо, сопрягать надо!» — с внутренним восторгом повторил себе Пьер, чувствуя, что этими именно, и только этими словами выражается то, что он хочет выразить, и разрешается весь мучащий его вопрос.",восторгом,восторг,восторг,11
183,Pierre,"— Ах, да, — очнувшись, сказал Пьер, поспешно вставая. — Послушай, — сказал он, взяв Герасима за пуговицу сюртука и сверху вниз блестящими, влажными, ВОСТОРЖЕННЫМИ глазами глядя на старичка. — Послушай, ты знаешь, что завтра будет сражение?..",Том третий,Часть третья,XVIII,243,"— Ах, да, — очнувшись, сказал Пьер, поспешно вставая. — Послушай, — сказал он, взяв Герасима за пуговицу сюртука и сверху вниз блестящими, влажными, восторженными глазами глядя на старичка. — Послушай, ты знаешь, что завтра будет сражение?..",восторженными,восторженный,восторг,11
185,Pierre,"Пьер был в том ВОСТОРГЕ бешенства, в котором он ничего не помнил и в котором силы его удесятерялись. Он бросился на босого француза и, прежде чем тот успел вынуть свой тесак, уже сбил его с ног и молотил по нем кулаками. Послышался одобрительный крик окружавшей толпы, и в то же время из-за угла показался конный разъезд французских уланов Уланы рысью подъехали к Пьеру и французу и окружили их, Пьер ничего не помнил из того, что было дальше. Он помнил, что он бил кого-то, его били и что под конец он почувствовал, что руки его связаны, что толпа французских солдат стоит вокруг него и обыскивает его платье.",Том третий,Часть третья,XXXIV,259,"Пьер был в том восторге бешенства, в котором он ничего не помнил и в котором силы его удесятерялись. Он бросился на босого француза и, прежде чем тот успел вынуть свой тесак, уже сбил его с ног и молотил по нем кулаками. Послышался одобрительный крик окружавшей толпы, и в то же время из-за угла показался конный разъезд французских уланов Уланы рысью подъехали к Пьеру и французу и окружили их, Пьер ничего не помнил из того, что было дальше. Он помнил, что он бил кого-то, его били и что под конец он почувствовал, что руки его связаны, что толпа французских солдат стоит вокруг него и обыскивает его платье.",восторге,восторг,восторг,11
186,Pierre,"Пьер был как пьяный. ВОСТОРЖЕННОЕ состояние его еще усилилось при виде девочки, которую он спас.",Том третий,Часть третья,XXXIV,259,"Пьер был как пьяный. Восторженное состояние его еще усилилось при виде девочки, которую он спас.",Восторженное,восторженный,восторг,11
187,Pierre,"Все мечтания Пьера теперь стремились к тому времени, когда он будет свободен. А между тем впоследствии и во всю свою жизнь Пьер с ВОСТОРГОМ думал и говорил об этом месяце плена, о тех невозвратимых, сильных и радостных ощущениях и, главное, о том полном душевном спокойствии, о совершенной внутренней свободе, которые он испытывал только в это время.",Том четвертый,Часть вторая,XII,287,"Все мечтания Пьера теперь стремились к тому времени, когда он будет свободен. А между тем впоследствии и во всю свою жизнь Пьер с восторгом думал и говорил об этом месяце плена, о тех невозвратимых, сильных и радостных ощущениях и, главное, о том полном душевном спокойствии, о совершенной внутренней свободе, которые он испытывал только в это время.",восторгом,восторг,восторг,13
188,Pierre,"Пьер знал эту историю давно. Каратаев раз шесть ему одному рассказывал эту историю, и всегда с особенным, радостным чувством. Но как ни хорошо знал Пьер эту историю, он теперь прислушался к ней, как к чему-то новому, и тот тихий ВОСТОРГ, который, рассказывая, видимо, испытывал Каратаев, сообщился и Пьеру. История эта была о старом купце, благообразно и богобоязненно жившем с семьей и поехавшем однажды с товарищем, богатым купцом, к Макарью.",Том четвертый,Часть третья,XIII,307,"Пьер знал эту историю давно. Каратаев раз шесть ему одному рассказывал эту историю, и всегда с особенным, радостным чувством. Но как ни хорошо знал Пьер эту историю, он теперь прислушался к ней, как к чему-то новому, и тот тихий восторг, который, рассказывая, видимо, испытывал Каратаев, сообщился и Пьеру. История эта была о старом купце, благообразно и богобоязненно жившем с семьей и поехавшем однажды с товарищем, богатым купцом, к Макарью.",восторг,восторг,восторг,14
189,Pierre,"Не самый рассказ этот, но таинственный смысл его, та ВОСТОРЖЕННАЯ радость, которая сияла в лице Каратаева при этом рассказе, таинственное значение этой радости, это-то смутно и радостно наполняло теперь душу Пьера.",Том четвертый,Часть третья,XIII,307,"Не самый рассказ этот, но таинственный смысл его, та восторженная радость, которая сияла в лице Каратаева при этом рассказе, таинственное значение этой радости, это-то смутно и радостно наполняло теперь душу Пьера.",восторженная,восторженный,восторг,14
190,Pierre,"Пьер вошел к детям, и хохот и крики еще более усилились. — Ну, Анна Макаровна, — слышался голос Пьера, — вот сюда, на середину, и по команде — раз, два, и когда я скажу три, ты сюда становись. Тебя на руки. Ну, раз, два... — проговорил голос Пьера; сделалось молчание. — Три! — и ВОСТОРЖЕННЫЙ стон детских голосов поднялся в комнате.",Эпилог,Часть первая,XIII,346,"Пьер вошел к детям, и хохот и крики еще более усилились. — Ну, Анна Макаровна, — слышался голос Пьера, — вот сюда, на середину, и по команде — раз, два, и когда я скажу три, ты сюда становись. Тебя на руки. Ну, раз, два... — проговорил голос Пьера; сделалось молчание. — Три! — и восторженный стон детских голосов поднялся в комнате.",восторженный,восторженный,восторг,16
191,Pierre,"— Ma tante, позвольте мне остаться, — сказал Николенька, подходя к тетке. Лицо его выражало мольбу, волнение и ВОСТОРГ. Графиня Марья поглядела на него и обратилась к Пьеру.",Эпилог,Часть первая,XIV,347,"— Ma tante, позвольте мне остаться, — сказал Николенька, подходя к тетке. Лицо его выражало мольбу, волнение и восторг. Графиня Марья поглядела на него и обратилась к Пьеру.",восторг,восторг,восторг,16
192,Pierre,"Наташа, вошедшая в середине разговора в комнату, радостно смотрела на мужа. Она не радовалась тому, что он говорил. Это даже не интересовало ее, потому что ей казалось, что все это было чрезвычайно просто и что она все это давно знала (ей казалось это потому, что она знала то, из чего все это выходило, — всю душу Пьера). Но она радовалась, глядя на его оживленную, ВОСТОРЖЕННУЮ фигуру.",Эпилог,Часть первая,XIV,347,"Наташа, вошедшая в середине разговора в комнату, радостно смотрела на мужа. Она не радовалась тому, что он говорил. Это даже не интересовало ее, потому что ей казалось, что все это было чрезвычайно просто и что она все это давно знала (ей казалось это потому, что она знала то, из чего все это выходило, — всю душу Пьера). Но она радовалась, глядя на его оживленную, восторженную фигуру.",восторженную,восторженный,восторг,16
