volume,part,chapter,value,emphasis,keywords,keytokens,emotionwords
Том четвертый,Часть третья,XIV,308,"Между пленными и конвойными произошло РАДОСТНОЕ смятение и ожидание чего-то счастливого и торжественного. Со всех сторон послышались крики команды, и с левой стороны, рысью объезжая пленных, показались кавалеристы, хорошо одетые, на хороших лошадях. На всех лицах было выражение напряженности, которая бывает у людей при близости высших властей. Пленные сбились в кучу, их столкнули с дороги; конвойные построились.",радостный,радостное,радость
Том четвертый,Часть третья,XIV,308,"Между пленными и конвойными произошло РАДОСТНОЕ смятение и ожидание чего-то счастливого и торжественного. Со всех сторон послышались крики команды, и с левой стороны, рысью объезжая пленных, показались кавалеристы, хорошо одетые, на хороших лошадях. На всех лицах было выражение напряженности, которая бывает у людей при близости высших властей. Пленные сбились в кучу, их столкнули с дороги; конвойные построились.",радостный,радостное,радость
Том четвертый,Часть третья,XIV,308,"Между пленными и конвойными произошло радостное смятение и ожидание чего-то СЧАСТЛИВОГО и торжественного. Со всех сторон послышались крики команды, и с левой стороны, рысью объезжая пленных, показались кавалеристы, хорошо одетые, на хороших лошадях. На всех лицах было выражение напряженности, которая бывает у людей при близости высших властей. Пленные сбились в кучу, их столкнули с дороги; конвойные построились.",счастливый,счастливого,счастье
Том четвертый,Часть третья,XIV,308,"Между пленными и конвойными произошло радостное смятение и ожидание чего-то СЧАСТЛИВОГО и торжественного. Со всех сторон послышались крики команды, и с левой стороны, рысью объезжая пленных, показались кавалеристы, хорошо одетые, на хороших лошадях. На всех лицах было выражение напряженности, которая бывает у людей при близости высших властей. Пленные сбились в кучу, их столкнули с дороги; конвойные построились.",счастливый,счастливого,счастье
Том четвертый,Часть третья,XIV,308,"Во время проезда маршала пленные сбились в кучу, и Пьер увидал Каратаева, которого он не видал еще в нынешнее утро. Каратаев в своей шинельке сидел, прислонившись к березе. В лице его, кроме выражения вчерашнего РАДОСТНОГО умиления при рассказе о безвинном страдании купца, светилось еще выражение тихой торжественности.",радостный,радостного,радость
Том четвертый,Часть третья,XIV,308,"Во время проезда маршала пленные сбились в кучу, и Пьер увидал Каратаева, которого он не видал еще в нынешнее утро. Каратаев в своей шинельке сидел, прислонившись к березе. В лице его, кроме выражения вчерашнего РАДОСТНОГО умиления при рассказе о безвинном страдании купца, светилось еще выражение тихой торжественности.",радостный,радостного,радость
Том четвертый,Часть третья,XV,309,"Долго не мог понять Пьер того, что с ним было. Со всех сторон он слышал вопли РАДОСТИ товарищей.",радость,радости,радость
Том четвертый,Часть четвертая,I,314,"Но чистая, полная печаль так же невозможна, как чистая и полная РАДОСТЬ. Княжна Марья, по своему положению одной независимой хозяйки своей судьбы, опекунши и воспитательницы племянника, первая была вызвана жизнью из того мира печали, в котором она жила первые две недели. Она получила письма от родных, на которые надо было отвечать; комната, в которую поместили Николеньку, была сыра, и он стал кашлять. Алпатыч приехал в Ярославль с отчетами о делах и с предложениями и советами переехать в Москву в Вздвиженский дом, который остался цел и требовал только небольших починок. Жизнь не останавливалась, и надо было жить. Как ни тяжело было княжне Марье выйти из того мира уединенного созерцания, в котором она жила до сих пор, как ни жалко и как будто совестно было покинуть Наташу одну, — заботы жизни требовали ее участия, и она невольно отдалась им. Она поверяла счеты с Алпатычем, советовалась с Десалем о племяннике и делала распоряжения и приготовления для своего переезда в Москву.",радость,радость,радость
Том четвертый,Часть четвертая,I,314,"Княжна Марья предложила графине отпустить с собой Наташу в Москву, и мать и отец РАДОСТНО согласились на это предложение, с каждым днем замечая упадок физических сил дочери и полагая для нее полезным и перемену места, и помощь московских врачей.",радостно,радостно,радость
Том четвертый,Часть четвертая,I,314,"Княжна Марья предложила графине отпустить с собой Наташу в Москву, и мать и отец РАДОСТНО согласились на это предложение, с каждым днем замечая упадок физических сил дочери и полагая для нее полезным и перемену места, и помощь московских врачей.",радостно,радостно,радость
Том четвертый,Часть четвертая,I,314,"«Я согласилась, — говорила себе теперь Наташа, — что было бы ужасно, если б он остался всегда страдающим. Я сказала это тогда так только потому, что для него это было бы ужасно, а он понял это иначе. Он подумал, что это для меня ужасно бы было. Он тогда еще хотел жить — боялся смерти. И я так грубо, глупо сказала ему. Я не думала этого. Я думала совсем другое. Если бы я сказала то, что думала, я бы сказала: пускай бы он умирал, все время умирал бы перед моими глазами, я была бы счастлива в сравнении с тем, что я теперь. Теперь... Ничего, никого нет. Знал ли он это? Нет. Не знал и никогда не узнает. И теперь никогда, никогда уже нельзя поправить этого». И опять он говорил ей те же слова, но теперь в воображении своем Наташа отвечала ему иначе. Она останавливала его и говорила: «Ужасно для вас, но не для меня. Вы знайте, что мне без вас нет ничего в жизни, и страдать с вами для меня лучшее СЧАСТИЕ». И он брал ее руку и жал ее так, как он жал ее в тот страшный вечер, за четыре дня перед смертью. И в воображении своем она говорила ему еще другие нежные, любовные речи, которые она могла бы сказать тогда, которые она говорила теперь. «Я люблю тебя... тебя... люблю, люблю...» — говорила она, судорожно сжимая руки, стискивая зубы с ожесточенным усилием.",счастие,счастие,счастье
Том четвертый,Часть четвертая,I,314,"«Я согласилась, — говорила себе теперь Наташа, — что было бы ужасно, если б он остался всегда страдающим. Я сказала это тогда так только потому, что для него это было бы ужасно, а он понял это иначе. Он подумал, что это для меня ужасно бы было. Он тогда еще хотел жить — боялся смерти. И я так грубо, глупо сказала ему. Я не думала этого. Я думала совсем другое. Если бы я сказала то, что думала, я бы сказала: пускай бы он умирал, все время умирал бы перед моими глазами, я была бы СЧАСТЛИВА в сравнении с тем, что я теперь. Теперь... Ничего, никого нет. Знал ли он это? Нет. Не знал и никогда не узнает. И теперь никогда, никогда уже нельзя поправить этого». И опять он говорил ей те же слова, но теперь в воображении своем Наташа отвечала ему иначе. Она останавливала его и говорила: «Ужасно для вас, но не для меня. Вы знайте, что мне без вас нет ничего в жизни, и страдать с вами для меня лучшее счастие». И он брал ее руку и жал ее так, как он жал ее в тот страшный вечер, за четыре дня перед смертью. И в воображении своем она говорила ему еще другие нежные, любовные речи, которые она могла бы сказать тогда, которые она говорила теперь. «Я люблю тебя... тебя... люблю, люблю...» — говорила она, судорожно сжимая руки, стискивая зубы с ожесточенным усилием.",счастливый,счастлива,счастье
Том четвертый,Часть четвертая,I,314,"«Я согласилась, — говорила себе теперь Наташа, — что было бы ужасно, если б он остался всегда страдающим. Я сказала это тогда так только потому, что для него это было бы ужасно, а он понял это иначе. Он подумал, что это для меня ужасно бы было. Он тогда еще хотел жить — боялся смерти. И я так грубо, глупо сказала ему. Я не думала этого. Я думала совсем другое. Если бы я сказала то, что думала, я бы сказала: пускай бы он умирал, все время умирал бы перед моими глазами, я была бы счастлива в сравнении с тем, что я теперь. Теперь... Ничего, никого нет. Знал ли он это? Нет. Не знал и никогда не узнает. И теперь никогда, никогда уже нельзя поправить этого». И опять он говорил ей те же слова, но теперь в воображении своем Наташа отвечала ему иначе. Она останавливала его и говорила: «Ужасно для вас, но не для меня. Вы знайте, что мне без вас нет ничего в жизни, и страдать с вами для меня лучшее СЧАСТИЕ». И он брал ее руку и жал ее так, как он жал ее в тот страшный вечер, за четыре дня перед смертью. И в воображении своем она говорила ему еще другие нежные, любовные речи, которые она могла бы сказать тогда, которые она говорила теперь. «Я люблю тебя... тебя... люблю, люблю...» — говорила она, судорожно сжимая руки, стискивая зубы с ожесточенным усилием.",счастие,счастие,счастье
Том четвертый,Часть четвертая,I,314,"«Я согласилась, — говорила себе теперь Наташа, — что было бы ужасно, если б он остался всегда страдающим. Я сказала это тогда так только потому, что для него это было бы ужасно, а он понял это иначе. Он подумал, что это для меня ужасно бы было. Он тогда еще хотел жить — боялся смерти. И я так грубо, глупо сказала ему. Я не думала этого. Я думала совсем другое. Если бы я сказала то, что думала, я бы сказала: пускай бы он умирал, все время умирал бы перед моими глазами, я была бы СЧАСТЛИВА в сравнении с тем, что я теперь. Теперь... Ничего, никого нет. Знал ли он это? Нет. Не знал и никогда не узнает. И теперь никогда, никогда уже нельзя поправить этого». И опять он говорил ей те же слова, но теперь в воображении своем Наташа отвечала ему иначе. Она останавливала его и говорила: «Ужасно для вас, но не для меня. Вы знайте, что мне без вас нет ничего в жизни, и страдать с вами для меня лучшее счастие». И он брал ее руку и жал ее так, как он жал ее в тот страшный вечер, за четыре дня перед смертью. И в воображении своем она говорила ему еще другие нежные, любовные речи, которые она могла бы сказать тогда, которые она говорила теперь. «Я люблю тебя... тебя... люблю, люблю...» — говорила она, судорожно сжимая руки, стискивая зубы с ожесточенным усилием.",счастливый,счастлива,счастье
Том четвертый,Часть четвертая,II,315,"— Как я РАДА, что ты приехал. Ты устал, хочешь чаю? — Наташа подошла к ней. — Ты похорошел и возмужал, — продолжала графиня, взяв дочь за руку.",рад,рада,радость
Том четвертый,Часть четвертая,III,316,"И Наташа, обнимая, стала целовать руки и лицо княжны Марьи. Княжна Марья стыдилась и РАДОВАЛАСЬ этому выражению чувств Наташи.",радовалась,радовалась,радость
Том четвертый,Часть четвертая,III,316,"Иногда они молчали целые часы; иногда, уже лежа в постелях, они начинали говорить и говорили до утра. Они говорили большей частию о дальнем прошедшем. Княжна Марья рассказывала про свое детство, про свою мать, про своего отца, про свои мечтания; и Наташа, прежде с спокойным непониманием отворачивавшаяся от этой жизни преданности, покорности, от поэзии христианского самоотвержения, теперь, чувствуя себя связанной любовью с княжной Марьей, полюбила и прошедшее княжны Марьи и поняла непонятную ей прежде сторону жизни. Она не думала прилагать к своей жизни покорность и самоотвержение, потому что она привыкла искать других РАДОСТЕЙ, но она поняла и полюбила в другой эту прежде непонятную ей добродетель. Для княжны Марьи, слушавшей рассказы о детстве и первой молодости Наташи, тоже открывалась прежде непонятная сторона жизни, вера в жизнь, в наслаждение жизни.",радость,радостей,радость
Том четвертый,Часть четвертая,V,318,"Для русских историков — странно и страшно сказать — Наполеон — это ничтожнейшее орудие истории — никогда и нигде, даже в изгнании, не выказавший человеческого достоинства, — Наполеон есть предмет восхищения и ВОСТОРГА; он grand. Кутузов же, тот человек, который от начала до конца своей деятельности в 1812 году, от Бородина и до Вильны, ни разу ни одним действием, ни словом не изменяя себе, являет необычайный в истории пример самоотвержения и сознания в настоящем будущего значения события, — Кутузов представляется им чем-то неопределенным и жалким, и, говоря о Кутузове и 12-м годе, им всегда как будто немножко стыдно.",восторг,восторга,восторг
Том четвертый,Часть четвертая,VI,319,"— А и то сказать, кто же их к нам звал? Поделом им, м... и... в г.... — вдруг сказал он, подняв голову. И, взмахнув нагайкой, он галопом, в первый раз во всю кампанию, поехал прочь от РАДОСТНО хохотавших и ревевших ура, расстроивавших ряды солдат.",радостно,радостно,радость
Том четвертый,Часть четвертая,VI,319,"— А и то сказать, кто же их к нам звал? Поделом им, м... и... в г.... — вдруг сказал он, подняв голову. И, взмахнув нагайкой, он галопом, в первый раз во всю кампанию, поехал прочь от РАДОСТНО хохотавших и ревевших ура, расстроивавших ряды солдат.",радостно,радостно,радость
Том четвертый,Часть четвертая,VI,319,"Слова, сказанные Кутузовым, едва ли были поняты войсками. Никто не сумел бы передать содержания сначала торжественной и под конец простодушно-стариковской речи фельдмаршала; но сердечный смысл этой речи не только был понят, но то самое, то самое чувство величественного торжества в соединении с жалостью к врагам и сознанием своей правоты, выраженное этим, именно этим стариковским, добродушным ругательством, — это самое чувство лежало в душе каждого солдата и выразилось РАДОСТНЫМ, долго не умолкавшим криком. Когда после этого один из генералов с вопросом о том, не прикажет ли главнокомандующий приехать коляске, обратился к нему, Кутузов, отвечая, неожиданно всхлипнул, видимо находясь в сильном волнении.",радостный,радостным,радость
Том четвертый,Часть четвертая,VI,319,"Слова, сказанные Кутузовым, едва ли были поняты войсками. Никто не сумел бы передать содержания сначала торжественной и под конец простодушно-стариковской речи фельдмаршала; но сердечный смысл этой речи не только был понят, но то самое, то самое чувство величественного торжества в соединении с жалостью к врагам и сознанием своей правоты, выраженное этим, именно этим стариковским, добродушным ругательством, — это самое чувство лежало в душе каждого солдата и выразилось РАДОСТНЫМ, долго не умолкавшим криком. Когда после этого один из генералов с вопросом о том, не прикажет ли главнокомандующий приехать коляске, обратился к нему, Кутузов, отвечая, неожиданно всхлипнул, видимо находясь в сильном волнении.",радостный,радостным,радость
Том четвертый,Часть четвертая,VII,320,"— Ну, ну, разом, налегни! — кричали голоса, и в темноте ночи раскачивалось с морозным треском огромное, запорошенное снегом полотно плетня. Чаще и чаще трещали нижние колья, и, наконец, плетень завалился вместе с солдатами, напиравшими на него. Послышался громкий грубо-РАДОСТНЫЙ крик и хохот.",радостный,радостный,радость
Том четвертый,Часть четвертая,VII,320,"— Ну, ну, разом, налегни! — кричали голоса, и в темноте ночи раскачивалось с морозным треском огромное, запорошенное снегом полотно плетня. Чаще и чаще трещали нижние колья, и, наконец, плетень завалился вместе с солдатами, напиравшими на него. Послышался громкий грубо-РАДОСТНЫЙ крик и хохот.",радостный,радостный,радость
Том четвертый,Часть четвертая,IX,322,"— Вишь ловок! Го-го-го-го-го!.. — поднялся с разных сторон грубый, РАДОСТНЫЙ хохот. Морель, сморщившись, смеялся тоже.",радостный,радостный,радость
Том четвертый,Часть четвертая,IX,322,"— Вишь ловок! Го-го-го-го-го!.. — поднялся с разных сторон грубый, РАДОСТНЫЙ хохот. Морель, сморщившись, смеялся тоже.",радостный,радостный,радость
Том четвертый,Часть четвертая,IX,322,"Опять ему дали каши; и Морель, посмеиваясь, принялся за третий котелок. РАДОСТНЫЕ улыбки стояли на всех лицах молодых солдат, смотревших на Мореля. Старые солдаты, считавшие неприличным заниматься такими пустяками, лежали с другой стороны костра, но изредка, приподнимаясь на локте, с улыбкой взглядывали на Мореля.",радостные,Радостные,радость
Том четвертый,Часть четвертая,IX,322,"Звезды, как будто зная, что теперь никто не увидит их, разыгрались в черном небе. То вспыхивая, то потухая, то вздрагивая, они хлопотливо о чем-то РАДОСТНОМ, но таинственном перешептывались между собой.",радостный,радостном,радость
Том четвертый,Часть четвертая,IX,322,"Звезды, как будто зная, что теперь никто не увидит их, разыгрались в черном небе. То вспыхивая, то потухая, то вздрагивая, они хлопотливо о чем-то РАДОСТНОМ, но таинственном перешептывались между собой.",радостный,радостном,радость
Том четвертый,Часть четвертая,XII,325,"РАДОСТНОЕ чувство свободы — той полной, неотъемлемой, присущей человеку свободы, сознание которой он в первый раз испытал на первом привале, при выходе из Москвы наполняло душу Пьера во время его выздоровления. Он удивлялся тому, что эта внутренняя свобода, независимая от внешних обстоятельств, теперь как будто с излишком, с роскошью обставлялась и внешней свободой. Он был один в чужом городе, без знакомых. Никто от него ничего не требовал; никуда его не посылали. Все, что ему хотелось, было у него; вечно мучившей его прежде мысли о жене больше не было, так как и ее уже не было.",радостный,Радостное,радость
Том четвертый,Часть четвертая,XII,325,"РАДОСТНОЕ чувство свободы — той полной, неотъемлемой, присущей человеку свободы, сознание которой он в первый раз испытал на первом привале, при выходе из Москвы наполняло душу Пьера во время его выздоровления. Он удивлялся тому, что эта внутренняя свобода, независимая от внешних обстоятельств, теперь как будто с излишком, с роскошью обставлялась и внешней свободой. Он был один в чужом городе, без знакомых. Никто от него ничего не требовал; никуда его не посылали. Все, что ему хотелось, было у него; вечно мучившей его прежде мысли о жене больше не было, так как и ее уже не было.",радостный,Радостное,радость
Том четвертый,Часть четвертая,XII,325,"То самое, чем он прежде мучился, чего он искал постоянно, цели жизни, теперь для него не существовало. Эта искомая цель жизни теперь не случайно не существовала для него только в настоящую минуту, но он чувствовал, что ее нет и не может быть. И это-то отсутствие цели давало ему то полное, РАДОСТНОЕ сознание свободы, которое в это время составляло его счастие.",радостный,радостное,радость
Том четвертый,Часть четвертая,XII,325,"То самое, чем он прежде мучился, чего он искал постоянно, цели жизни, теперь для него не существовало. Эта искомая цель жизни теперь не случайно не существовала для него только в настоящую минуту, но он чувствовал, что ее нет и не может быть. И это-то отсутствие цели давало ему то полное, РАДОСТНОЕ сознание свободы, которое в это время составляло его счастие.",радостный,радостное,радость
Том четвертый,Часть четвертая,XII,325,"То самое, чем он прежде мучился, чего он искал постоянно, цели жизни, теперь для него не существовало. Эта искомая цель жизни теперь не случайно не существовала для него только в настоящую минуту, но он чувствовал, что ее нет и не может быть. И это-то отсутствие цели давало ему то полное, радостное сознание свободы, которое в это время составляло его СЧАСТИЕ.",счастие,счастие,счастье
Том четвертый,Часть четвертая,XII,325,"То самое, чем он прежде мучился, чего он искал постоянно, цели жизни, теперь для него не существовало. Эта искомая цель жизни теперь не случайно не существовала для него только в настоящую минуту, но он чувствовал, что ее нет и не может быть. И это-то отсутствие цели давало ему то полное, радостное сознание свободы, которое в это время составляло его СЧАСТИЕ.",счастие,счастие,счастье
Том четвертый,Часть четвертая,XII,325,"Он не умел видеть прежде великого, непостижимого и бесконечного ни в чем. Он только чувствовал, что оно должно быть где-то, и искал его. Во всем близком, понятном он видел одно ограниченное, мелкое, житейское, бессмысленное. Он вооружался умственной зрительной трубой и смотрел в даль, туда, где это мелкое, житейское, скрываясь в тумане дали, казалось ему великим и бесконечным оттого только, что оно было неясно видимо. Таким ему представлялась европейская жизнь, политика, масонство, философия, филантропия. Но и тогда, в те минуты, которые он считал своей слабостью, ум его проникал и в эту даль, и там он видел то же мелкое, житейское, бессмысленное. Теперь же он выучился видеть великое, вечное и бесконечное во всем, и потому естественно, чтобы видеть его, чтобы наслаждаться его созерцанием, он бросил трубу, в которую смотрел до сих пор через головы людей, и РАДОСТНО созерцал вокруг себя вечно изменяющуюся, вечно великую, непостижимую и бесконечную жизнь. И чем ближе он смотрел, тем больше он был спокоен и счастлив. Прежде разрушавший все его умственные постройки страшный вопрос: зачем? теперь для него не существовал. Теперь на этот вопрос — зачем? в душе его всегда готов был простой ответ: затем, что есть Бог, тот Бог, без воли которого не спадет волос с головы человека.",радостно,радостно,радость
Том четвертый,Часть четвертая,XII,325,"Он не умел видеть прежде великого, непостижимого и бесконечного ни в чем. Он только чувствовал, что оно должно быть где-то, и искал его. Во всем близком, понятном он видел одно ограниченное, мелкое, житейское, бессмысленное. Он вооружался умственной зрительной трубой и смотрел в даль, туда, где это мелкое, житейское, скрываясь в тумане дали, казалось ему великим и бесконечным оттого только, что оно было неясно видимо. Таким ему представлялась европейская жизнь, политика, масонство, философия, филантропия. Но и тогда, в те минуты, которые он считал своей слабостью, ум его проникал и в эту даль, и там он видел то же мелкое, житейское, бессмысленное. Теперь же он выучился видеть великое, вечное и бесконечное во всем, и потому естественно, чтобы видеть его, чтобы наслаждаться его созерцанием, он бросил трубу, в которую смотрел до сих пор через головы людей, и РАДОСТНО созерцал вокруг себя вечно изменяющуюся, вечно великую, непостижимую и бесконечную жизнь. И чем ближе он смотрел, тем больше он был спокоен и счастлив. Прежде разрушавший все его умственные постройки страшный вопрос: зачем? теперь для него не существовал. Теперь на этот вопрос — зачем? в душе его всегда готов был простой ответ: затем, что есть Бог, тот Бог, без воли которого не спадет волос с головы человека.",радостно,радостно,радость
Том четвертый,Часть четвертая,XII,325,"Он не умел видеть прежде великого, непостижимого и бесконечного ни в чем. Он только чувствовал, что оно должно быть где-то, и искал его. Во всем близком, понятном он видел одно ограниченное, мелкое, житейское, бессмысленное. Он вооружался умственной зрительной трубой и смотрел в даль, туда, где это мелкое, житейское, скрываясь в тумане дали, казалось ему великим и бесконечным оттого только, что оно было неясно видимо. Таким ему представлялась европейская жизнь, политика, масонство, философия, филантропия. Но и тогда, в те минуты, которые он считал своей слабостью, ум его проникал и в эту даль, и там он видел то же мелкое, житейское, бессмысленное. Теперь же он выучился видеть великое, вечное и бесконечное во всем, и потому естественно, чтобы видеть его, чтобы наслаждаться его созерцанием, он бросил трубу, в которую смотрел до сих пор через головы людей, и радостно созерцал вокруг себя вечно изменяющуюся, вечно великую, непостижимую и бесконечную жизнь. И чем ближе он смотрел, тем больше он был спокоен и СЧАСТЛИВ. Прежде разрушавший все его умственные постройки страшный вопрос: зачем? теперь для него не существовал. Теперь на этот вопрос — зачем? в душе его всегда готов был простой ответ: затем, что есть Бог, тот Бог, без воли которого не спадет волос с головы человека.",счастливый,счастлив,счастье
Том четвертый,Часть четвертая,XII,325,"Он не умел видеть прежде великого, непостижимого и бесконечного ни в чем. Он только чувствовал, что оно должно быть где-то, и искал его. Во всем близком, понятном он видел одно ограниченное, мелкое, житейское, бессмысленное. Он вооружался умственной зрительной трубой и смотрел в даль, туда, где это мелкое, житейское, скрываясь в тумане дали, казалось ему великим и бесконечным оттого только, что оно было неясно видимо. Таким ему представлялась европейская жизнь, политика, масонство, философия, филантропия. Но и тогда, в те минуты, которые он считал своей слабостью, ум его проникал и в эту даль, и там он видел то же мелкое, житейское, бессмысленное. Теперь же он выучился видеть великое, вечное и бесконечное во всем, и потому естественно, чтобы видеть его, чтобы наслаждаться его созерцанием, он бросил трубу, в которую смотрел до сих пор через головы людей, и радостно созерцал вокруг себя вечно изменяющуюся, вечно великую, непостижимую и бесконечную жизнь. И чем ближе он смотрел, тем больше он был спокоен и СЧАСТЛИВ. Прежде разрушавший все его умственные постройки страшный вопрос: зачем? теперь для него не существовал. Теперь на этот вопрос — зачем? в душе его всегда готов был простой ответ: затем, что есть Бог, тот Бог, без воли которого не спадет волос с головы человека.",счастливый,счастлив,счастье
Том четвертый,Часть четвертая,XIII,326,"Пьер почти не изменился в своих внешних приемах. На вид он был точно таким же, каким он был прежде. Так же, как и прежде, он был рассеян и казался занятым не тем, что было перед глазами, а чем-то своим, особенным. Разница между прежним и теперешним его состоянием состояла в том, что прежде, когда он забывал то, что было перед ним, то, что ему говорили, он, страдальчески сморщивши лоб, как будто пытался и не мог разглядеть чего-то, далеко отстоящего от него. Теперь он так же забывал то, что ему говорили, и то, что было перед ним; но теперь с чуть заметной, как будто насмешливой, улыбкой он всматривался в то самое, что было перед ним, вслушивался в то, что ему говорили, хотя очевидно видел и слышал что-то совсем другое. Прежде он казался хотя и добрым человеком, но несчастным; и потому невольно люди отдалялись от него. Теперь улыбка РАДОСТИ жизни постоянно играла около его рта, и в глазах его светилось участие к людям — вопрос: довольны ли они так же, как и он? И людям приятно было в его присутствии.",радость,радости,радость
